parking_zone,bay_id,st_marker_id,status,location,lat,lon
,4001,C6038,Present,"(-37.806169736607444, 144.95208450500195)",-37.806169736607444,144.95208450500195
,4365,C7164,Unoccupied,"(-37.80718811835289, 144.95368154521253)",-37.80718811835289,144.95368154521253
,4424,C7688,Present,"(-37.80367125555499, 144.95515378078784)",-37.80367125555499,144.95515378078784
,3630,7579S,Present,"(-37.80582157665668, 144.9546180926589)",-37.80582157665668,144.9546180926589
,3642,7597S,Unoccupied,"(-37.80534515289085, 144.9503473572917)",-37.80534515289085,144.9503473572917
,3924,C5764,Unoccupied,"(-37.804495548133154, 144.95539354523032)",-37.804495548133154,144.95539354523032
,3557,7083S,Unoccupied,"(-37.80892288185282, 144.9537490876604)",-37.80892288185282,144.9537490876604
,6078,13221S,Unoccupied,"(-37.81891075794348, 144.9473373213881)",-37.81891075794348,144.9473373213881
,4329,C6996,Present,"(-37.809234010653554, 144.956283910284)",-37.809234010653554,144.956283910284
,943,C768,Present,"(-37.813204770295954, 144.96828258220722)",-37.813204770295954,144.96828258220722
,2688,10197W,Present,"(-37.803609634862845, 144.94942976511823)",-37.803609634862845,144.94942976511823
,1471,1775S,Present,"(-37.8167541660727, 144.96609310265694)",-37.8167541660727,144.96609310265694
,3837,C5550,Unoccupied,"(-37.806584304655956, 144.9540451198374)",-37.806584304655956,144.9540451198374
,3554,7079S,Unoccupied,"(-37.808883282556195, 144.95388681329126)",-37.808883282556195,144.95388681329126
,3705,7671S,Present,"(-37.80397243051007, 144.95704052838624)",-37.80397243051007,144.95704052838624
,3917,C5748,Unoccupied,"(-37.80479934256647, 144.95533891201956)",-37.80479934256647,144.95533891201956
,4046,C6130,Unoccupied,"(-37.80438686504067, 144.95239853304048)",-37.80438686504067,144.95239853304048
,3859,C5614,Unoccupied,"(-37.8072410232429, 144.9549061747726)",-37.8072410232429,144.9549061747726
,5007,9439S,Unoccupied,"(-37.830201318720114, 144.96612070938122)",-37.830201318720114,144.96612070938122
,4288,C6912,Present,"(-37.80918214379872, 144.95582412203683)",-37.80918214379872,144.95582412203683
,5872,C9190,Present,"(-37.79847513739384, 144.96542559059571)",-37.79847513739384,144.96542559059571
,4281,C6898,Unoccupied,"(-37.80927077090735, 144.95587045729843)",-37.80927077090735,144.95587045729843
,4277,C6890,Present,"(-37.809310495093584, 144.9558629671165)",-37.809310495093584,144.9558629671165
,4841,9241S,Unoccupied,"(-37.828860615796145, 144.970730489606)",-37.828860615796145,144.970730489606
,3390,6223W,Present,"(-37.806091285795176, 144.95088646363757)",-37.806091285795176,144.95088646363757
,8890,C2876,Unoccupied,"(-37.810717460357736, 144.96758983216253)",-37.810717460357736,144.96758983216253
,2664,10171W,Unoccupied,"(-37.80429710830276, 144.94930866478808)",-37.80429710830276,144.94930866478808
,8969,7871W,Present,"(-37.82580044547807, 144.9709239077456)",-37.82580044547807,144.9709239077456
,3543,7063S,Unoccupied,"(-37.8087307953435, 144.95441713063076)",-37.8087307953435,144.95441713063076
,3632,7582N,Unoccupied,"(-37.80559938943729, 144.95429309928642)",-37.80559938943729,144.95429309928642
,4044,C6126,Unoccupied,"(-37.80449363067284, 144.9523802440605)",-37.80449363067284,144.9523802440605
,3889,C5680,Unoccupied,"(-37.80634503476773, 144.95506630900354)",-37.80634503476773,144.95506630900354
,2934,4914E,Present,"(-37.80786247508767, 144.95810563582165)",-37.80786247508767,144.95810563582165
,4438,C7716,Unoccupied,"(-37.80358380942906, 144.95438074055522)",-37.80358380942906,144.95438074055522
,2660,10167W,Present,"(-37.80440418442524, 144.9492897972084)",-37.80440418442524,144.9492897972084
,3721,7724N,Unoccupied,"(-37.80324791826156, 144.95220979108632)",-37.80324791826156,144.95220979108632
,4390,C7214,Present,"(-37.80770522527534, 144.95261933784485)",-37.80770522527534,144.95261933784485
,6151,C13708,Present,"(-37.82003923050601, 144.94309376899662)",-37.82003923050601,144.94309376899662
,3376,6195W,Present,"(-37.806544410687636, 144.9510926353886)",-37.806544410687636,144.9510926353886
,3999,C5966,Unoccupied,"(-37.803778044765906, 144.95402017467023)",-37.803778044765906,144.95402017467023
,4421,C7682,Present,"(-37.803682008212505, 144.95524866067768)",-37.803682008212505,144.95524866067768
,6249,13402E,Present,"(-37.81914100824482, 144.9472807599846)",-37.81914100824482,144.9472807599846
,1837,2527S,Present,"(-37.81169320961345, 144.96815437038526)",-37.81169320961345,144.96815437038526
,886,797W,Present,"(-37.81133408286653, 144.96729994151607)",-37.81133408286653,144.96729994151607
,4447,C7740,Unoccupied,"(-37.803139591402825, 144.95041041830297)",-37.803139591402825,144.95041041830297
,1282,4474E,Present,"(-37.813033688592654, 144.95430777343313)",-37.813033688592654,144.95430777343313
,6063,13048N,Present,"(-37.82106378486651, 144.94346265553844)",-37.82106378486651,144.94346265553844
,4879,9296N,Present,"(-37.82908914685031, 144.96950626699916)",-37.82908914685031,144.96950626699916
,8343,649W,Present,"(-37.81607789160405, 144.96948384379704)",-37.81607789160405,144.96948384379704
,867,698E,Unoccupied,"(-37.813990667205346, 144.96876906434343)",-37.813990667205346,144.96876906434343
,3711,7677S,Unoccupied,"(-37.80394866334708, 144.9568252024588)",-37.80394866334708,144.9568252024588
,5867,C9170,Present,"(-37.79845224001575, 144.96520917346135)",-37.79845224001575,144.96520917346135
,6101,C13500,Unoccupied,"(-37.819219255631985, 144.9459328911147)",-37.819219255631985,144.9459328911147
,5325,7837W,Unoccupied,"(-37.82782606825873, 144.97112689939493)",-37.82782606825873,144.97112689939493
,2313,2853S,Unoccupied,"(-37.810732691242414, 144.9678928277387)",-37.810732691242414,144.9678928277387
,6148,C13696,Present,"(-37.82000385320533, 144.94321541187122)",-37.82000385320533,144.94321541187122
,3017,5096E,Unoccupied,"(-37.80443374608326, 144.9577373342755)",-37.80443374608326,144.9577373342755
,6400,13653W,Present,"(-37.82029753055295, 144.94538722060872)",-37.82029753055295,144.94538722060872
,3515,6672N,Unoccupied,"(-37.80865880458556, 144.95837673606894)",-37.80865880458556,144.95837673606894
,6745,6621S,Unoccupied,"(-37.808482050941095, 144.95967700708283)",-37.808482050941095,144.95967700708283
,954,C822,Present,"(-37.811257509886595, 144.96738963162676)",-37.811257509886595,144.96738963162676
,3386,6215W,Present,"(-37.80619898611389, 144.95093556067548)",-37.80619898611389,144.95093556067548
,4029,C6096,Present,"(-37.80485069571662, 144.95231614632763)",-37.80485069571662,144.95231614632763
,4433,C7706,Unoccupied,"(-37.80362157835981, 144.95471628095635)",-37.80362157835981,144.95471628095635
,3812,C5462,Unoccupied,"(-37.807424364820506, 144.9544261999638)",-37.807424364820506,144.9544261999638
,3919,C5752,Unoccupied,"(-37.8047467186264, 144.9553483714258)",-37.8047467186264,144.9553483714258
,9013,9170N,Present,"(-37.830710769818054, 144.9682488680851)",-37.830710769818054,144.9682488680851
,6398,13649W,Unoccupied,"(-37.82042089676618, 144.94542033551966)",-37.82042089676618,144.94542033551966
,3255,5808E,Present,"(-37.80703702449419, 144.95347330563334)",-37.80703702449419,144.95347330563334
,5230,11514N,Present,"(-37.81172820317063, 144.95206978744298)",-37.81172820317063,144.95206978744298
,5315,7817W,Present,"(-37.8293436719966, 144.97103506581627)",-37.8293436719966,144.97103506581627
,4269,C6872,Present,"(-37.80938858617459, 144.9557854341632)",-37.80938858617459,144.9557854341632
,5851,C9106,Present,"(-37.7983913980568, 144.96464837250426)",-37.7983913980568,144.96464837250426
,2674,10183W,Unoccupied,"(-37.803986538656574, 144.94936336445556)",-37.803986538656574,144.94936336445556
,5228,11510N,Present,"(-37.81169251219845, 144.95219601741596)",-37.81169251219845,144.95219601741596
,4116,C6390,Present,"(-37.803819986544745, 144.95099277694794)",-37.803819986544745,144.95099277694794
,2690,10199W,Present,"(-37.80355520552128, 144.94943939362565)",-37.80355520552128,144.94943939362565
,3000,5050E,Present,"(-37.80528745757218, 144.9581284479058)",-37.80528745757218,144.9581284479058
,4263,C6858,Present,"(-37.80947581306851, 144.95583196711485)",-37.80947581306851,144.95583196711485
,2635,10105W,Present,"(-37.80341705438269, 144.94793731799047)",-37.80341705438269,144.94793731799047
,5025,9461S,Unoccupied,"(-37.83031768271073, 144.96571850171455)",-37.83031768271073,144.96571850171455
,2684,10193W,Present,"(-37.803720972479354, 144.94941015473876)",-37.803720972479354,144.94941015473876
,3817,C5482,Unoccupied,"(-37.80730646410212, 144.9543725122746)",-37.80730646410212,144.9543725122746
,1470,1773S,Unoccupied,"(-37.816713050808474, 144.9662354050186)",-37.816713050808474,144.9662354050186
,4015,C6068,Unoccupied,"(-37.80571127328676, 144.95216680590244)",-37.80571127328676,144.95216680590244
,3277,5836E,Unoccupied,"(-37.80664488599042, 144.9535424004917)",-37.80664488599042,144.9535424004917
,5853,C9114,Unoccupied,"(-37.79839824640371, 144.9647112405815)",-37.79839824640371,144.9647112405815
,5185,C8022,Present,"(-37.81053163250514, 144.95226223951698)",-37.81053163250514,144.95226223951698
,5888,12909S,Present,"(-37.79855408394544, 144.96531027324374)",-37.79855408394544,144.96531027324374
,3004,5062E,Present,"(-37.80512292678459, 144.95805252500634)",-37.80512292678459,144.95805252500634
,5896,C9024,Unoccupied,"(-37.80287587557753, 144.9670609601942)",-37.80287587557753,144.9670609601942
,1839,2531S,Present,"(-37.81172700693746, 144.96803930487232)",-37.81172700693746,144.96803930487232
,1292,4484E,Unoccupied,"(-37.8127273293113, 144.95416523342118)",-37.8127273293113,144.95416523342118
,3844,C5568,Unoccupied,"(-37.80639428984537, 144.95395860656504)",-37.80639428984537,144.95395860656504
,8333,C7736A,Present,"(-37.80315648139222, 144.9505643124663)",-37.80315648139222,144.9505643124663
,3626,7575S,Present,"(-37.80583679377868, 144.95475299683875)",-37.80583679377868,144.95475299683875
,4206,C6706,Unoccupied,"(-37.80878804945635, 144.9582774255727)",-37.80878804945635,144.9582774255727
,3804,C5438,Present,"(-37.80806758201713, 144.9547247167863)",-37.80806758201713,144.9547247167863
,6258,13420E,Present,"(-37.819826100923, 144.94800755067544)",-37.819826100923,144.94800755067544
,4987,9419S,Present,"(-37.83009693501285, 144.96648061028844)",-37.83009693501285,144.96648061028844
,3477,6542N,Unoccupied,"(-37.80783883260787, 144.961207007023)",-37.80783883260787,144.961207007023
,3571,7099S,Unoccupied,"(-37.80907994356288, 144.95320282586704)",-37.80907994356288,144.95320282586704
,5253,11531S,Present,"(-37.811967757887714, 144.95163890435862)",-37.811967757887714,144.95163890435862
,3973,C5914,Present,"(-37.80448176840822, 144.9538948503972)",-37.80448176840822,144.9538948503972
,4989,9421S,Present,"(-37.83010731733697, 144.96644468290793)",-37.83010731733697,144.96644468290793
,3864,C5624,Present,"(-37.80709106879101, 144.95493314683276)",-37.80709106879101,144.95493314683276
,6048,13018N,Present,"(-37.8210556374137, 144.94697668939432)",-37.8210556374137,144.94697668939432
,856,671W,Present,"(-37.81445691781761, 144.96873486394122)",-37.81445691781761,144.96873486394122
,6147,C13692,Unoccupied,"(-37.81999578991213, 144.94324313732807)",-37.81999578991213,144.94324313732807
,6186,13262N,Unoccupied,"(-37.819949557664174, 144.94309573752605)",-37.819949557664174,144.94309573752605
,4017,C6072,Present,"(-37.80518907672143, 144.9522558073889)",-37.80518907672143,144.9522558073889
,6391,13638E,Present,"(-37.82031917698089, 144.9445537965233)",-37.82031917698089,144.9445537965233
,3385,6213W,Present,"(-37.80622014763526, 144.95094523460372)",-37.80622014763526,144.95094523460372
,3849,C5588,Unoccupied,"(-37.80627608274409, 144.95390490606593)",-37.80627608274409,144.95390490606593
,6425,13677W,Present,"(-37.820968971464204, 144.94621455152475)",-37.820968971464204,144.94621455152475
,3936,C5788,Unoccupied,"(-37.80411018285281, 144.95546281852842)",-37.80411018285281,144.95546281852842
,2657,10162E,Present,"(-37.80459147449535, 144.9494476362235)",-37.80459147449535,144.9494476362235
,6409,13654E,Unoccupied,"(-37.82031162170047, 144.94548627048027)",-37.82031162170047,144.94548627048027
,4070,C6178,Unoccupied,"(-37.803713326089664, 144.95251800751856)",-37.803713326089664,144.95251800751856
,4313,C6962,Unoccupied,"(-37.80920769120985, 144.9560225553128)",-37.80920769120985,144.9560225553128
,4186,C6642,Present,"(-37.80852425616692, 144.95918789262674)",-37.80852425616692,144.95918789262674
,7057,4688Ea,Unoccupied,"(-37.80494402980314, 144.9591612913402)",-37.80494402980314,144.9591612913402
,1263,4455W,Unoccupied,"(-37.814009141193395, 144.9545079009563)",-37.814009141193395,144.9545079009563
,5181,C8014,Present,"(-37.810500628557676, 144.95237272746522)",-37.810500628557676,144.95237272746522
,3912,C5738,Unoccupied,"(-37.805029674375106, 144.95529750928762)",-37.805029674375106,144.95529750928762
,3018,5098E,Unoccupied,"(-37.804412030760886, 144.95772746578052)",-37.804412030760886,144.95772746578052
,5861,C9126,Unoccupied,"(-37.798408001447044, 144.96480353238462)",-37.798408001447044,144.96480353238462
,3370,6185W,Unoccupied,"(-37.80667341985976, 144.95115105940047)",-37.80667341985976,144.95115105940047
,2324,2890N,Present,"(-37.81093248766649, 144.96654227147445)",-37.81093248766649,144.96654227147445
,3943,C5854,Present,"(-37.805362842586234, 144.95373722072688)",-37.805362842586234,144.95373722072688
,4199,C6678,Unoccupied,"(-37.80872796786283, 144.95848500888263)",-37.80872796786283,144.95848500888263
,3960,C5888,Present,"(-37.80495470294587, 144.95381007070802)",-37.80495470294587,144.95381007070802
,4101,C6340,Present,"(-37.80431152161183, 144.95090581468867)",-37.80431152161183,144.95090581468867
,2131,3707S,Unoccupied,"(-37.80916993592463, 144.96551450156215)",-37.80916993592463,144.96551450156215
,3841,C5562,Unoccupied,"(-37.806465129427735, 144.95399080398576)",-37.806465129427735,144.95399080398576
,4273,C6882,Unoccupied,"(-37.809351696022624, 144.95585524198555)",-37.809351696022624,144.95585524198555
,4054,C6146,Unoccupied,"(-37.8042026441709, 144.95243150666175)",-37.8042026441709,144.95243150666175
,4114,C6380,Present,"(-37.804008866097604, 144.95095945647938)",-37.804008866097604,144.95095945647938
,2654,10157W,Unoccupied,"(-37.80470817873153, 144.94923768619498)",-37.80470817873153,144.94923768619498
,2639,10111W,Unoccupied,"(-37.80357734637805, 144.9479108219798)",-37.80357734637805,144.9479108219798
,1838,2529S,Present,"(-37.81171009882618, 144.9680968607801)",-37.81171009882618,144.9680968607801
,3021,5104E,Present,"(-37.804335100882575, 144.95769222970844)",-37.804335100882575,144.95769222970844
,3025,5119W,Present,"(-37.80359102769667, 144.95721410852093)",-37.80359102769667,144.95721410852093
,8991,7921W,Unoccupied,"(-37.82833729707376, 144.97107964009126)",-37.82833729707376,144.97107964009126
,2633,10103W,Unoccupied,"(-37.803471559047566, 144.9479280887954)",-37.803471559047566,144.9479280887954
,863,683W,Present,"(-37.81410516230751, 144.9685714372265)",-37.81410516230751,144.9685714372265
,3506,6659S,Unoccupied,"(-37.80877860059651, 144.95864942534774)",-37.80877860059651,144.95864942534774
,918,C688,Unoccupied,"(-37.814239729403795, 144.9687587104906)",-37.814239729403795,144.9687587104906
,3383,6209W,Present,"(-37.80628564281612, 144.95097485681578)",-37.80628564281612,144.95097485681578
,4291,C6918,Present,"(-37.80943222900656, 144.95598123453217)",-37.80943222900656,144.95598123453217
,3024,5117W,Present,"(-37.8036417823928, 144.95723751206768)",-37.8036417823928,144.95723751206768
,4002,C6040,Present,"(-37.806146545613586, 144.95208866844425)",-37.806146545613586,144.95208866844425
,6155,C13724,Present,"(-37.820071481251816, 144.94298286812057)",-37.820071481251816,144.94298286812057
,3722,7733S,Unoccupied,"(-37.803275156334294, 144.95078278913218)",-37.803275156334294,144.95078278913218
,4292,C6920,Unoccupied,"(-37.809436831154784, 144.95604387808373)",-37.809436831154784,144.95604387808373
,4110,C6372,Unoccupied,"(-37.804101990803616, 144.95094279543164)",-37.804101990803616,144.95094279543164
,4324,C6986,Unoccupied,"(-37.80929193561419, 144.95621118531693)",-37.80929193561419,144.95621118531693
,3860,C5616,Present,"(-37.80721481684331, 144.9549108590483)",-37.80721481684331,144.9549108590483
,2752,4590E,Present,"(-37.80745530729499, 144.9659084655904)",-37.80745530729499,144.9659084655904
,2659,10166E,Present,"(-37.80447057318887, 144.94946883084802)",-37.80447057318887,144.94946883084802
,6187,13264N,Unoccupied,"(-37.820108855824145, 144.9425517842708)",-37.820108855824145,144.9425517842708
,4804,9128N,Present,"(-37.830173899417005, 144.97014075218613)",-37.830173899417005,144.97014075218613
,5311,7809W,Present,"(-37.82956030917069, 144.9710350647198)",-37.82956030917069,144.9710350647198
,1055,981W,Present,"(-37.8184925682074, 144.96217929286786)",-37.8184925682074,144.96217929286786
,5017,9449S,Unoccupied,"(-37.830255286799684, 144.96593472032285)",-37.830255286799684,144.96593472032285
,6277,13432E,Present,"(-37.818785908444724, 144.94860982471914)",-37.818785908444724,144.94860982471914
,950,C806,Unoccupied,"(-37.81137803962183, 144.96744465926923)",-37.81137803962183,144.96744465926923
,5926,12813S,Unoccupied,"(-37.803042318039786, 144.96772768939778)",-37.803042318039786,144.96772768939778
,5242,11509S,Present,"(-37.811666544616806, 144.9527043470513)",-37.811666544616806,144.9527043470513
,3847,C5580,Unoccupied,"(-37.80632339665107, 144.95392640003823)",-37.80632339665107,144.95392640003823
,3797,C5418,Present,"(-37.80823469346832, 144.95480119265767)",-37.80823469346832,144.95480119265767
,4058,C6154,Present,"(-37.80401705888572, 144.9524639590897)",-37.80401705888572,144.9524639590897
,4348,C7112,Present,"(-37.8079897149833, 144.95423345692586)",-37.8079897149833,144.95423345692586
,3880,C5656,Present,"(-37.806617521044075, 144.95501761198784)",-37.806617521044075,144.95501761198784
,2642,10116E,Unoccupied,"(-37.803361894255374, 144.94817847650575)",-37.803361894255374,144.94817847650575
,2749,4580E,Present,"(-37.80793927082333, 144.96599596432765)",-37.80793927082333,144.96599596432765
,3911,C5736,Unoccupied,"(-37.805054202619075, 144.95529309991852)",-37.805054202619075,144.95529309991852
,3956,C5880,Unoccupied,"(-37.805049362625496, 144.9537931885639)",-37.805049362625496,144.9537931885639
,5862,C9150,Present,"(-37.79843097783437, 144.96501800911716)",-37.79843097783437,144.96501800911716
,4284,C6904,Present,"(-37.809225058582896, 144.9558161699686)",-37.809225058582896,144.9558161699686
,2632,10102E,Present,"(-37.80374342669734, 144.94811070076594)",-37.80374342669734,144.94811070076594
,2310,2849S,Unoccupied,"(-37.81069421799198, 144.9680226620169)",-37.81069421799198,144.9680226620169
,5886,12905S,Present,"(-37.79853551627522, 144.965142058334)",-37.79853551627522,144.965142058334
,6091,13249S,Unoccupied,"(-37.820097325046675, 144.94321334867416)",-37.820097325046675,144.94321334867416
,1472,1777S,Present,"(-37.816775252167844, 144.96602201405722)",-37.816775252167844,144.96602201405722
,6192,13274N,Present,"(-37.820201470670746, 144.94223168804564)",-37.820201470670746,144.94223168804564
,3556,7082N,Unoccupied,"(-37.80879376806563, 144.95367715058157)",-37.80879376806563,144.95367715058157
,3814,C5470,Present,"(-37.80737735622807, 144.9544048264981)",-37.80737735622807,144.9544048264981
,4006,C6050,Present,"(-37.80602702323796, 144.9521101242498)",-37.80602702323796,144.9521101242498
,3957,C5882,Present,"(-37.80502575552135, 144.95379739471906)",-37.80502575552135,144.95379739471906
,4069,C6176,Unoccupied,"(-37.80373641156282, 144.95251392706675)",-37.80373641156282,144.95251392706675
,3974,C5916,Present,"(-37.80445717101084, 144.95389918647953)",-37.80445717101084,144.95389918647953
,3809,C5454,Present,"(-37.80749564751712, 144.95445854052207)",-37.80749564751712,144.95445854052207
,4085,C6284,Unoccupied,"(-37.804997748785695, 144.95078534515235)",-37.804997748785695,144.95078534515235
,5022,9455S,Present,"(-37.8302858788631, 144.965829067967)",-37.8302858788631,144.965829067967
,4009,C6056,Unoccupied,"(-37.805957885073894, 144.952122521354)",-37.805957885073894,144.952122521354
,2685,10194E,Present,"(-37.80368581491156, 144.94960640827674)",-37.80368581491156,144.94960640827674
,4122,C6406,Unoccupied,"(-37.80368004193126, 144.9510178787948)",-37.80368004193126,144.9510178787948
,6332,13482E,Present,"(-37.81949229145816, 144.9504366415831)",-37.81949229145816,144.9504366415831
,2999,5048E,Present,"(-37.805320727736856, 144.95814372075984)",-37.805320727736856,144.95814372075984
,3871,C5638,Unoccupied,"(-37.80689341253498, 144.95498678939614)",-37.80689341253498,144.95498678939614
,5229,11512N,Unoccupied,"(-37.81171126342535, 144.95212969396388)",-37.81171126342535,144.95212969396388
,3572,7101S,Unoccupied,"(-37.80909926288987, 144.95313558997623)",-37.80909926288987,144.95313558997623
,7056,4686Ea,Present,"(-37.804994804480884, 144.95918466191517)",-37.804994804480884,144.95918466191517
